match_no,innings,event_name,event_stage,batting_team,bowling_team,over,ball_number,bowler,batsman,non_striker,super_over,batsman_runs,extras_runs,total_runs,wides,noballs,legbyes,byes,penalty,player_out,dismissal_kind,fielders
6,2,Nepal in Netherlands T20I Series,,Nepal,Netherlands,3,5,Mudassar Bukhari,SP Khakurel,B Regmi,0,0,1,1,1,0,0,0,0,,,
6,2,Nepal in Netherlands T20I Series,,Nepal,Netherlands,3,5,Mudassar Bukhari,SP Khakurel,B Regmi,0,1,0,1,0,0,0,0,0,,,
6,2,Nepal in Netherlands T20I Series,,Nepal,Netherlands,3,6,Mudassar Bukhari,B Regmi,SP Khakurel,0,0,0,0,0,0,0,0,0,,,
6,2,Nepal in Netherlands T20I Series,,Nepal,Netherlands,4,1,MB van Schelven,SP Khakurel,B Regmi,0,1,0,1,0,0,0,0,0,,,
6,2,Nepal in Netherlands T20I Series,,Nepal,Netherlands,4,2,MB van Schelven,B Regmi,SP Khakurel,0,0,1,1,0,0,0,1,0,,,
6,2,Nepal in Netherlands T20I Series,,Nepal,Netherlands,4,3,MB van Schelven,SP Khakurel,B Regmi,0,0,1,1,0,0,1,0,0,,,
6,2,Nepal in Netherlands T20I Series,,Nepal,Netherlands,4,4,MB van Schelven,B Regmi,SP Khakurel,0,0,0,0,0,0,0,0,0,,,
6,2,Nepal in Netherlands T20I Series,,Nepal,Netherlands,4,5,MB van Schelven,B Regmi,SP Khakurel,0,0,0,0,0,0,0,0,0,,,
6,2,Nepal in Netherlands T20I Series,,Nepal,Netherlands,4,6,MB van Schelven,B Regmi,SP Khakurel,0,1,0,1,0,0,0,0,0,,,
6,2,Nepal in Netherlands T20I Series,,Nepal,Netherlands,5,1,Mudassar Bukhari,B Regmi,SP Khakurel,0,0,0,0,0,0,0,0,0,,,
6,2,Nepal in Netherlands T20I Series,,Nepal,Netherlands,5,2,Mudassar Bukhari,B Regmi,SP Khakurel,0,0,0,0,0,0,0,0,0,,,
6,2,Nepal in Netherlands T20I Series,,Nepal,Netherlands,5,3,Mudassar Bukhari,B Regmi,SP Khakurel,0,1,0,1,0,0,0,0,0,,,
6,2,Nepal in Netherlands T20I Series,,Nepal,Netherlands,5,4,Mudassar Bukhari,SP Khakurel,B Regmi,0,1,0,1,0,0,0,0,0,,,
6,2,Nepal in Netherlands T20I Series,,Nepal,Netherlands,5,5,Mudassar Bukhari,B Regmi,SP Khakurel,0,0,0,0,0,0,0,0,0,,,
6,2,Nepal in Netherlands T20I Series,,Nepal,Netherlands,5,6,Mudassar Bukhari,B Regmi,SP Khakurel,0,0,0,0,0,0,0,0,0,,,
6,2,Nepal in Netherlands T20I Series,,Nepal,Netherlands,6,1,MJG Rippon,SP Khakurel,B Regmi,0,0,0,0,0,0,0,0,0,,,
6,2,Nepal in Netherlands T20I Series,,Nepal,Netherlands,6,2,MJG Rippon,SP Khakurel,B Regmi,0,0,0,0,0,0,0,0,0,SP Khakurel,caught,MR Swart
